web_id,mae,rmse,wape
qb13423011,1.2941176470588236,1.495090003192804,0.6285714285714286
qb13423013,1.4705882352941178,1.6627404735414788,1.0
qb13423014,2.4705882352941178,2.765331593774861,0.6268656716417911
qb13423022,0.29411764705882354,0.8043996665398437,
qb13423034,4.705882352941177,5.739440431835514,0.7207207207207207
qb13423133,1.0588235294117647,1.3284223283101428,0.75
qb13423141,0.6470588235294118,1.1114378604524227,1.1
qb13423233,0.5294117647058824,0.7276068751089989,1.0
qb13423234,0.8823529411764706,1.0,1.25
qb13423254,0.8823529411764706,1.1631599960755994,1.0714285714285714
qb13423258,1.411764705882353,1.6449566416599486,0.8888888888888888
qb13423289,2.1176470588235294,2.869720215917757,0.5142857142857142
qb13423297,1.0,1.3503812097939996,2.125
qb13423302,0.6470588235294118,1.0571882797418488,2.75
qb13423303,1.588235294117647,1.9553847221876073,1.08
qb13423304,1.1764705882352942,1.6449566416599486,0.625
qb13423306,1.8823529411764706,2.700762419587999,1.1851851851851851
qb13423307,1.411764705882353,2.0,0.8
qb13423354,0.47058823529411764,0.6859943405700354,1.1428571428571428
qb13423362,0.5294117647058824,0.8744746321952062,1.125
qb13423363,1.588235294117647,2.014652210534554,1.2857142857142858
qb13423422,0.7647058823529411,0.9393364366277243,1.1818181818181819
qb13426318,0.17647058823529413,0.42008402520840293,
qb13431235,0.35294117647058826,0.9074852129730301,
qb13431237,1.8235294117647058,2.6898502035702765,2.5833333333333335
qb13431561,0.9411764705882353,1.2366938848016846,1.2307692307692308
qb13431564,1.5294117647058822,1.970368732287556,0.9285714285714286
qb13431565,1.2352941176470589,1.6269784336399213,1.105263157894737
qb13431569,0.35294117647058826,0.5940885257860046,2.0
qb13431570,1.0,1.8311038136792213,
qb13431571,0.5294117647058824,0.9393364366277243,1.2857142857142858
qb13431620,1.2352941176470589,1.475286612233465,0.7777777777777778
qb13431621,0.8823529411764706,1.2602520756252087,1.25
qb13431743,0.47058823529411764,0.9701425001453319,
qb13431768,0.5294117647058824,0.7276068751089989,1.2857142857142858
qb13431769,1.2352941176470589,1.5904124511289146,1.0
qb13431796,0.23529411764705882,0.48507125007266594,4.0
qb13431890,1.1176470588235294,1.2602520756252087,1.0
qb13431891,0.8235294117647058,1.0846522890932808,0.7777777777777778
qb13431892,1.4705882352941178,1.8311038136792213,1.0
qb13431959,0.35294117647058826,0.5940885257860046,0.8571428571428571
qb13433465,0.5294117647058824,0.8744746321952062,
qb13433491,1.5294117647058822,1.8149704259460602,0.9285714285714286
qb13434452,0.8235294117647058,1.2366938848016846,2.0
qb13434454,1.5294117647058822,2.086370335408023,1.8571428571428572
qb13438430,0.17647058823529413,0.5423261445466404,
qb13441816,0.7058823529411765,1.137592917989042,
qb13442146,0.47058823529411764,0.8401680504168059,
qb13451891,1.8823529411764706,2.14201664188625,1.5238095238095237
qb13452105,0.7647058823529411,1.0,0.6190476190476191
